index,filename,source_filename,original_format,arkid,source,owner,license,original_url,family,standardized_species
2466,m35b43a7af-9163-4fc8-89e0-ebbf7a30ced8.jpg,m35b43a7af-9163-4fc8-89e0-ebbf7a30ced8.jpg,jpg,db40m73b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/db40m73b.jpg,labridae,oxycheilinus unifasciatus
2467,ark-_65665_m3046e588213214384aae3c3cb344a4044.jpg,ark-_65665_m3046e588213214384aae3c3cb344a4044.jpg,jpg,k326hp67,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/k326hp67.jpg,scaridae,scarus globiceps
2468,ark-_65665_m342498d8728b64308be1706d38ce48cf1.jpg,ark-_65665_m342498d8728b64308be1706d38ce48cf1.jpg,jpg,tq50c54z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tq50c54z.jpg,labridae,anampses melanurus
2469,ark-_65665_m3712d039b5bf34f52bf26d73108ff0a70.jpg,ark-_65665_m3712d039b5bf34f52bf26d73108ff0a70.jpg,jpg,03388k30,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/03388k30.jpg,gobiidae,periophthalmus argentilineatus
2470,ark-_65665_m39583179dc71c4acc8c1b92a6120dd82b.jpg,ark-_65665_m39583179dc71c4acc8c1b92a6120dd82b.jpg,jpg,6j24ht0g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6j24ht0g.jpg,apogonidae,apogonichthyoides melas
2471,B sp_BMNH_1992_11_16_12 - lat-S.jpg,B sp_BMNH_1992_11_16_12 - lat-S.jpg,jpg,j217vr7f,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/j217vr7f.jpg,cobitidae,botia tigrinus
2472,ark-_65665_m3053548d5f6c4495e97adeb755377ae0a.jpg,ark-_65665_m3053548d5f6c4495e97adeb755377ae0a.jpg,jpg,mk17cv93,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mk17cv93.jpg,apogonidae,fibramia thermalis
2473,ark-_65665_m3423bba90130143c290abfdfa1d887e94.jpg,ark-_65665_m3423bba90130143c290abfdfa1d887e94.jpg,jpg,cw78rf7w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cw78rf7w.jpg,lutjanidae,macolor niger
2474,ark-_65665_m35421c43e8ae5476d9e9f9a73fd302616.jpg,ark-_65665_m35421c43e8ae5476d9e9f9a73fd302616.jpg,jpg,2q135816,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2q135816.jpg,carangidae,caranx tille
2475,m35df497ae-9eda-4d04-a0cc-48bee678de42.jpg,m35df497ae-9eda-4d04-a0cc-48bee678de42.jpg,jpg,dd79kb75,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/dd79kb75.jpg,balistidae,rhinecanthus aculeatus
2476,IMG_5450-S.jpg,IMG_5450-S.jpg,jpg,2m04x53v,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/2m04x53v.jpg,cobitidae,misgurnus dichachrous
2477,ark-_65665_m389b4566b9cc742bb8d38071b9f0db709.jpg,ark-_65665_m389b4566b9cc742bb8d38071b9f0db709.jpg,jpg,5q97613h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5q97613h.jpg,gobiidae,gnatholepis anjerensis
2478,ark-_65665_m3576b7ffe40704303953c7073b3e3866e.jpg,ark-_65665_m3576b7ffe40704303953c7073b3e3866e.jpg,jpg,t765n87k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/t765n87k.jpg,apogonidae,apogon deetsie
2479,BMNH_1904-12-3-7-9_05-S.jpg,BMNH_1904-12-3-7-9_05-S.jpg,jpg,vr29t60w,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/vr29t60w.jpg,kyphosidae,medialuna californiensis
2480,ark-_65665_m360e0caad0f1d4c2082e53dd6b06b660e.jpg,ark-_65665_m360e0caad0f1d4c2082e53dd6b06b660e.jpg,jpg,4k43kn6z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/4k43kn6z.jpg,gobiidae,trimma
2481,m38b220432-4a8c-45dc-8055-13a986e72de9.jpg,m38b220432-4a8c-45dc-8055-13a986e72de9.jpg,jpg,8t53ww84,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8t53ww84.jpg,gobiidae,asterropteryx semipunctata
2482,ark-_65665_m3632c7f1901b14492943ddc19ba6d15ba.jpg,ark-_65665_m3632c7f1901b14492943ddc19ba6d15ba.jpg,jpg,nw465z58,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nw465z58.jpg,gobiidae,coryogalops anomolus
2483,BMNH_1883-11-29-5_01-S.jpg,BMNH_1883-11-29-5_01-S.jpg,jpg,tg42fr6j,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/tg42fr6j.jpg,kyphosidae,kyphosus sydneyanus
2484,Pagellus bellottii London IMG_6894-S.jpg,Pagellus bellottii London IMG_6894-S.jpg,jpg,bc206q44,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/bc206q44.jpg,sparidae,pagellus bellottii
2485,ark-_65665_m3286c1ef6c48341b0b9384bd7afa9a239.jpg,ark-_65665_m3286c1ef6c48341b0b9384bd7afa9a239.jpg,jpg,0v22cj73,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0v22cj73.jpg,blenniidae,omox biporos
2486,ark-_65665_m32320833881a6462db182648ab9173844.jpg,ark-_65665_m32320833881a6462db182648ab9173844.jpg,jpg,c4018z4k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/c4018z4k.jpg,labridae,choerodon fasciatus
2487,ark-_65665_m32638257b0c1f42ee8739b03834f3fa41.jpg,ark-_65665_m32638257b0c1f42ee8739b03834f3fa41.jpg,jpg,cr25w228,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cr25w228.jpg,scaridae,scarus tricolor
2488,ark-_65665_m3286081e1624a4a2c82b2ead05b980be9#0.jpg,ark-_65665_m3286081e1624a4a2c82b2ead05b980be9.jpg,jpg,1h01144t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1h01144t.jpg,platycephalidae,suggrundus cooperi
2489,b6d9a410-e8be-49dd-beb5-e8501a86f712.jpg,b6d9a410-e8be-49dd-beb5-e8501a86f712.jpg,jpg,8498px55,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/8498px55.jpg,labridae,bodianus rufus
2490,ark-_65665_m36877e8ab7470427ca4a15a61500a8cdf.jpg,ark-_65665_m36877e8ab7470427ca4a15a61500a8cdf.jpg,jpg,0663d83b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0663d83b.jpg,blenniidae,blenniella caudolineata
2491,SU69836-p#1.jpg,SU69836-p.jpg,jpg,5k53w30t,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/5k53w30t.jpg,cottidae,ocynectes maschalis
2492,ark-_65665_m3339cc17a9e9a4e6bafbec8fca6d08e2b.jpg,ark-_65665_m3339cc17a9e9a4e6bafbec8fca6d08e2b.jpg,jpg,6539bn49,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6539bn49.jpg,labridae,iniistius pentadactylus
2493,m3e347ace1-e4b3-4a19-8cc6-678836c02b98.jpg,m3e347ace1-e4b3-4a19-8cc6-678836c02b98.jpg,jpg,nc19gm5d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nc19gm5d.jpg,labridae,choerodon robustus
2494,SU25502-p#1.jpg,SU25502-p.jpg,jpg,f039sp88,iDigBio,cas,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/cas/f039sp88.jpg,gobiidae,cryptocentrus caeruleomaculatus
2495,Barilius barna 1972.7.26_12-13-S.jpg,Barilius barna 1972.7.26_12-13-S.jpg,jpg,v433018w,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/v433018w.jpg,cyprinidae,opsarius barna
2496,ark-_65665_m383b1aef789fa4230bba2fc93161cbdc5.jpg,ark-_65665_m383b1aef789fa4230bba2fc93161cbdc5.jpg,jpg,cj159d59,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cj159d59.jpg,labridae,gomphosus varius
2497,m3a642523d-f790-48e3-9a38-6cd151616398.jpg,m3a642523d-f790-48e3-9a38-6cd151616398.jpg,jpg,8671cf5x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8671cf5x.jpg,apogonidae,cheilodipterus singapurensis
2498,ark-_65665_m311724138164d46ca8e22ce0b8b1d61e4.jpg,ark-_65665_m311724138164d46ca8e22ce0b8b1d61e4.jpg,jpg,n416b27q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/n416b27q.jpg,mugilidae,planiliza macrolepis
2499,ark-_65665_m393db0232729f4f46b5db9bedb38602c4.jpg,ark-_65665_m393db0232729f4f46b5db9bedb38602c4.jpg,jpg,n714sj96,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/n714sj96.jpg,labridae,anampses caeruleopunctatus
2500,ark-_65665_m395d576534bfc485ba5d76017af4e07dc.jpg,ark-_65665_m395d576534bfc485ba5d76017af4e07dc.jpg,jpg,1h56sg2t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1h56sg2t.jpg,acanthuridae,ctenochaetus flavicauda
2501,ark-_65665_m398c6a7f93b974459bb070b39e4eb9ad8.jpg,ark-_65665_m398c6a7f93b974459bb070b39e4eb9ad8.jpg,jpg,nj616b0q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nj616b0q.jpg,gobiidae,bathygobius cyclopterus
2502,BMNH 1893.12.2.42 Barbus gregorii c-S.jpg,BMNH 1893.12.2.42 Barbus gregorii c-S.jpg,jpg,0p08gr89,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/0p08gr89.jpg,cyprinidae,labeobarbus intermedius
2503,BMNH_1953-11-169_01-S.jpg,BMNH_1953-11-169_01-S.jpg,jpg,zv93r58h,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/zv93r58h.jpg,kyphosidae,kyphosus sectatrix
2504,BMNH 1902.5.26.38 Barbus mathoiae c-S.jpg,BMNH 1902.5.26.38 Barbus mathoiae c-S.jpg,jpg,cq67f050,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/cq67f050.jpg,cyprinidae,barbus oxyrhynchus
2505,c1c98eb1-bd44-4e11-9b9d-2059dc891cdc.jpg,c1c98eb1-bd44-4e11-9b9d-2059dc891cdc.jpg,jpg,q5639f0r,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/q5639f0r.jpg,serranidae,epinephelus maculatus
2506,ark-_65665_m3130f76c4380a4c33b57e2235d0b9b387.jpg,ark-_65665_m3130f76c4380a4c33b57e2235d0b9b387.jpg,jpg,bv07m950,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/bv07m950.jpg,scorpaenidae,caracanthus maculatus
2507,m384b8128e-3561-495d-be20-34a9b68aa854.jpg,m384b8128e-3561-495d-be20-34a9b68aa854.jpg,jpg,5d06wd0b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5d06wd0b.jpg,labridae,oxycheilinus orientalis
2508,ark-_65665_m343f7f612957442d1bca92a32c098328d#0.jpg,ark-_65665_m343f7f612957442d1bca92a32c098328d.jpg,jpg,tr501d2x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tr501d2x.jpg,blenniidae,istiblennius edentulus
2509,ark-_65665_m343f7f612957442d1bca92a32c098328d#1.jpg,ark-_65665_m343f7f612957442d1bca92a32c098328d.jpg,jpg,tr501d2x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tr501d2x.jpg,blenniidae,istiblennius edentulus
2510,ark-_65665_m34071133da48f4c80b6e141c3bf4b1e59#0.jpg,ark-_65665_m34071133da48f4c80b6e141c3bf4b1e59.jpg,jpg,vh245x38,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/vh245x38.jpg,gobiidae,trimma
2511,m32cda6bf3-0784-44be-b62a-2b1e84e0da95.jpg,m32cda6bf3-0784-44be-b62a-2b1e84e0da95.jpg,jpg,0z509g7p,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0z509g7p.jpg,apogonidae,pseudamia amblyuroptera
2512,ark-_65665_m3335325cdedd14d2787f598569d488268.jpg,ark-_65665_m3335325cdedd14d2787f598569d488268.jpg,jpg,1x65526w,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1x65526w.jpg,blenniidae,hypleurochilus springeri
2513,ark-_65665_m3580e1626a67f43fd886712720379e220.jpg,ark-_65665_m3580e1626a67f43fd886712720379e220.jpg,jpg,3g91mv5d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3g91mv5d.jpg,serranidae,liopropoma pallidum
2514,ark-_65665_m347c6930369ed4ac18681d814348defee.jpg,ark-_65665_m347c6930369ed4ac18681d814348defee.jpg,jpg,7853z18s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7853z18s.jpg,blenniidae,ecsenius frontalis
2515,ark-_65665_m35690a2f8789d4b3a869740428cfdcd07.jpg,ark-_65665_m35690a2f8789d4b3a869740428cfdcd07.jpg,jpg,34251537,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/34251537.jpg,blenniidae,entomacrodus epalzeocheilos
2516,ark-_65665_m3621f70f5900a4957b42c533cee09c39f.jpg,ark-_65665_m3621f70f5900a4957b42c533cee09c39f.jpg,jpg,rm60v48m,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rm60v48m.jpg,pomacentridae,chromis alpha
2517,BMNH_1932-8-8-18_03-S.jpg,BMNH_1932-8-8-18_03-S.jpg,jpg,sv612k3r,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/sv612k3r.jpg,kyphosidae,kyphosus pacificus
2518,ce0b8edc-4746-4474-8a05-3b3ac84d42d7.jpg,ce0b8edc-4746-4474-8a05-3b3ac84d42d7.jpg,jpg,h269tt69,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/h269tt69.jpg,serranidae,epinephelus latifasciatus
2519,ark-_65665_m39506b4b35c6d4a5881f4ab6fb9236e71.jpg,ark-_65665_m39506b4b35c6d4a5881f4ab6fb9236e71.jpg,jpg,sz61945r,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/sz61945r.jpg,mugilidae,mugilidae
2520,ark-_65665_m334017adc596e44abb93f738eba18f306.jpg,ark-_65665_m334017adc596e44abb93f738eba18f306.jpg,jpg,h544m126,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/h544m126.jpg,synodontidae,synodus variegatus
2521,ark-_65665_m3593100e974cd4903948d26fbf7529625.jpg,ark-_65665_m3593100e974cd4903948d26fbf7529625.jpg,jpg,8p38rc9t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8p38rc9t.jpg,pomacentridae,plectroglyphidodon phoenixensis
2522,ark-_65665_m3496899db48734c7a83cfb8e119d179a3.jpg,ark-_65665_m3496899db48734c7a83cfb8e119d179a3.jpg,jpg,5s78wg40,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5s78wg40.jpg,lutjanidae,lutjanus fulviflamma
2523,ark-_65665_m34263da002e054f64bc101c66f56e6aea.jpg,ark-_65665_m34263da002e054f64bc101c66f56e6aea.jpg,jpg,1h997w7k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1h997w7k.jpg,chaetodontidae,chaetodon pelewensis
2524,m3bc1cc18a-2301-4140-a7ca-0729dd8e2ac6.jpg,m3bc1cc18a-2301-4140-a7ca-0729dd8e2ac6.jpg,jpg,sk88996h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/sk88996h.jpg,acanthuridae,acanthurus albimento
2525,d72cc96b-44a9-4d39-8e6f-b11742f09cbf.jpg,d72cc96b-44a9-4d39-8e6f-b11742f09cbf.jpg,jpg,mn710m61,iDigBio,uf,CC BY-NC,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/uf/mn710m61.jpg,bagridae,mystus singaringan
2526,ark-_65665_m3698b2670367c400f9a0f63e3c7a3c7e0.jpg,ark-_65665_m3698b2670367c400f9a0f63e3c7a3c7e0.jpg,jpg,s4900431,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/s4900431.jpg,labridae,hemigymnus fasciatus
2527,ark-_65665_m378726609c1bc45d189d262bd11380f27.jpg,ark-_65665_m378726609c1bc45d189d262bd11380f27.jpg,jpg,1t337k57,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1t337k57.jpg,apogonidae,zoramia leptacantha
2528,ark-_65665_m3737f533546a642d7b46ebeca145be31e#1.jpg,ark-_65665_m3737f533546a642d7b46ebeca145be31e.jpg,jpg,hw93f687,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/hw93f687.jpg,tripterygiidae,enneapterygius randalli
2529,ark-_65665_m3334a30b2f16542fd9ec72eeb1c87f82f.jpg,ark-_65665_m3334a30b2f16542fd9ec72eeb1c87f82f.jpg,jpg,n841mk7s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/n841mk7s.jpg,scorpaenidae,sebastapistes coniorta
2530,ark-_65665_m3498cb51caa0147ca9d59a7c0a4beac93.jpg,ark-_65665_m3498cb51caa0147ca9d59a7c0a4beac93.jpg,jpg,zs719d0c,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/zs719d0c.jpg,cirrhitidae,cirrhitus pinnulatus
2531,m309a87685-1718-4a33-b0cb-a930c51dc4b2.jpg,m309a87685-1718-4a33-b0cb-a930c51dc4b2.jpg,jpg,rn26sg11,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rn26sg11.jpg,serranidae,chelidoperca pleurospilus
2532,ark-_65665_m30689f08ec6d3461e8e49417308729309.jpg,ark-_65665_m30689f08ec6d3461e8e49417308729309.jpg,jpg,s869m12g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/s869m12g.jpg,labridae,pseudocheilinus tetrataenia
2533,m3985b8225-e29b-4f1e-8a4b-ff22e85da9c8.jpg,m3985b8225-e29b-4f1e-8a4b-ff22e85da9c8.jpg,jpg,7t57cx77,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7t57cx77.jpg,mullidae,upeneus margarethae
2534,ark-_65665_m3041662ab99694735918a6cc640b72cc9.jpg,ark-_65665_m3041662ab99694735918a6cc640b72cc9.jpg,jpg,z390h156,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/z390h156.jpg,gobiidae,amblygobius sphynx
2535,ark-_65665_m355d75b55d4e34355b320e11f59ea479c.jpg,ark-_65665_m355d75b55d4e34355b320e11f59ea479c.jpg,jpg,5n341b36,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5n341b36.jpg,labridae,halichoeres melanochir
2536,ark-_65665_m33343a23f8379464cab0717ab5ee0b67e.jpg,ark-_65665_m33343a23f8379464cab0717ab5ee0b67e.jpg,jpg,g0834894,iDigBio,usnm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/g0834894.jpg,bagridae,mystus gulio
2537,ark-_65665_m3331869a8eade453e82dcd6c04a318a30.jpg,ark-_65665_m3331869a8eade453e82dcd6c04a318a30.jpg,jpg,ph06cs1x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/ph06cs1x.jpg,mullidae,parupeneus barberinus
2538,ark-_65665_m380dbdd1c23d24f5d80ab6806581cdf4f#0.jpg,ark-_65665_m380dbdd1c23d24f5d80ab6806581cdf4f.jpg,jpg,k136bx8q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/k136bx8q.jpg,labridae,oxycheilinus celebicus
2539,ark-_65665_m380dbdd1c23d24f5d80ab6806581cdf4f#1.jpg,ark-_65665_m380dbdd1c23d24f5d80ab6806581cdf4f.jpg,jpg,k136bx8q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/k136bx8q.jpg,labridae,oxycheilinus celebicus
2540,IMG_7091-S#0.jpg,IMG_7091-S.jpg,jpg,p976rm8v,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/p976rm8v.jpg,cichlidae,labidochromis mbenjii
2541,ark-_65665_m36310dbffa65549e8bf39dd07f15cfe2c.jpg,ark-_65665_m36310dbffa65549e8bf39dd07f15cfe2c.jpg,jpg,sv470d7k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/sv470d7k.jpg,tetraodontidae,canthigaster amboinensis
2542,ICH_032910_lat_00784194-large.jpg,ICH_032910_lat_00784194-large.jpg,jpg,q713d905,iDigBio,ypm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/ypm/q713d905.jpg,percidae,etheostoma caeruleum
2543,Phenacogaster megalostictus BMNH 1974.5.22.82-85 (1)-S.jpg,Phenacogaster megalostictus BMNH 1974.5.22.82-85 (1)-S.jpg,jpg,9q95hh2m,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/9q95hh2m.jpg,characidae,phenacogaster megalostictus
2544,ark-_65665_m383b724ef31bf4dec9b7f67775dae2f86.jpg,ark-_65665_m383b724ef31bf4dec9b7f67775dae2f86.jpg,jpg,nn135s8n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nn135s8n.jpg,clupeidae,escualosa thoracata
2545,ark-_65665_m390c73f941afa41c2b7ccff537c1f200c.jpg,ark-_65665_m390c73f941afa41c2b7ccff537c1f200c.jpg,jpg,5p28st07,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5p28st07.jpg,gobiidae,bathygobius niger
2546,BMNH 1976.10.12.98 Barbus gestetneri c-S.jpg,BMNH 1976.10.12.98 Barbus gestetneri c-S.jpg,jpg,6r69768m,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/6r69768m.jpg,cyprinidae,labeobarbus gestetneri
2547,ark-_65665_m3639a526d0f2944b594866390d031a2a3.jpg,ark-_65665_m3639a526d0f2944b594866390d031a2a3.jpg,jpg,3c60nh0g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3c60nh0g.jpg,apogonidae,zoramia fragilis
2548,ark-_65665_m39196fde7d4a540978c437dd35ef1356d.jpg,ark-_65665_m39196fde7d4a540978c437dd35ef1356d.jpg,jpg,2z24wf80,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2z24wf80.jpg,serranidae,epinephelus undulatostriatus
2549,ark-_65665_m3843552e1a8844b7c93d5489d99cfd09f.jpg,ark-_65665_m3843552e1a8844b7c93d5489d99cfd09f.jpg,jpg,g804721k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/g804721k.jpg,pomacanthidae,chaetodontoplus poliourus
2550,ICH_020160_lat_00783079-large.jpg,ICH_020160_lat_00783079-large.jpg,jpg,mb54s91t,iDigBio,ypm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/ypm/mb54s91t.jpg,percidae,etheostoma blennioides
2551,IMG_6820-S#0.jpg,IMG_6820-S.jpg,jpg,31558r7n,iDigBio,nhmuk,CC BY 4.0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/nhmuk/31558r7n.jpg,cichlidae,ptychochromis oligacanthus
2552,ark-_65665_m353f8e558fb4541408a6dc662805e6c3f.jpg,ark-_65665_m353f8e558fb4541408a6dc662805e6c3f.jpg,jpg,1h41rz74,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1h41rz74.jpg,haemulidae,plectorhinchus cinctus
2553,m31b0c9058-2687-40e7-8779-e353909d156e.jpg,m31b0c9058-2687-40e7-8779-e353909d156e.jpg,jpg,3x721d8s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3x721d8s.jpg,labridae,bodianus axillaris
